ID, Compulsory, Natural, Social
BD1205719 20.35 19.75 0
BD1205720 12.25 9.5 14.25
BD1205721 3.8 5.75 0
BD1205722 13.2 0 14
BD1205723 15.9 10.75 18.5
BD1205724 18.6 18.25 0
BD1205725 15.4 0 14.5
BD1205726 13.9 0 14.75
BD1205727 21.8 15.5 0
BD1205728 13.1 0 15.5
BD1205729 18.3 0 18.25
BD1205730 14.15 10.75 18
BD1205731 2.8 0 6.25
BD1205732 7.8 0 13.25
BD1205733 16.85 19.25 0
BD1205734 18.1 0 20.5
BD1205735 15.25 16.25 0
BD1205736 17.65 0 11.25
BD1205737 21.15 19.5 0
BD1205738 14.1 0 22.25
BD1205739 15.2 0 10.75
BD1205740 18.6 17.75 0
BD1205741 13.5 0 19
BD1205742 9.75 0 17.25
BD1205743 17.35 0 18.25
BD1205744 17.25 13 0
BD1205745 21.2 15.5 0
BD1205746 17.75 17.25 0
BD1205747 15.75 12.75 0
BD1205748 15.1 11.25 19.75
BD1205749 9.8 0 11.75
BD1205750 14.1 0 16.5
BD1205751 19 11.75 21.75
BD1205752 10.3 0 15
BD1205753 12.3 7.5 15.25
BD1205754 18.15 19.75 0
BD1205755 15.05 0 14.5
BD1205756 12.15 7.5 19.5
BD1205757 12.25 11.75 16
BD1205758 14.4 0 20.5
BD1205759 20.3 13.25 0
BD1205760 19.4 0 22.5
BD1205761 22.3 20 0
BD1205762 13.85 12.25 0
BD1205763 15.75 0 18.75
BD1205764 17.45 14.5 0
BD1205765 18.35 15.25 0
BD1205766 14.65 11 0
BD1205767 22.15 17.5 0
BD1205768 10.4 0 21.25
BD1205769 13.55 0 17.5
BD1205770 16.1 0 21.5
BD1205771 20.95 19 0
BD1205772 9.2 9.5 14.25
BD1205773 13.85 15.25 0
BD1205774 15.2 0 17.5
BD1205775 16.85 13 0
BD1205776 17.2 12.5 0
BD1205777 21.25 15.5 0
BD1205778 18 17.25 0
BD1205779 19.8 21.5 0
BD1205780 20.4 22.25 0
BD1205781 16.45 0 17.25
BD1205782 14.1 13.25 0
BD1205783 13 0 12.75
BD1205784 13.2 0 15.75
BD1205785 16.9 0 21.25
BD1205786 16.55 16.5 0
BD1205787 14.6 0 20
BD1205788 8.95 0 15.5
BD1205789 13.6 0 16.5
BD1205790 6.9 0 9.75
BD1205791 16.1 12 17.25
BD1205792 11.4 0 12.75
BD1205793 15.9 14 0
BD1205794 18.3 0 19.5
BD1205795 14.65 0 19
BD1205796 18.45 17.5 0
BD1205797 16.95 8 18.5
BD1205798 14.45 15.25 0
BD1205799 15.4 10.75 19.75
BD1205800 15.25 0 21.75
BD1205801 20.6 18.75 0
BD1205802 14.35 0 17.25
BD1205803 14.8 13.75 16
BD1205804 9.7 0 17.25
BD1205805 14.15 0 20.75
BD1205806 10.3 5.75 15.5
BD1205807 10.95 0 12.75
BD1205808 15.95 0 14
BD1205809 5.55 0 3.5
BD1205810 16.1 16.75 0
BD1205811 18.6 14.5 0
BD1205812 13.95 0 21
BD1205813 16.1 0 23
BD1205814 11.1 0 14.25
BD1205815 11.35 0 13.25
BD1205816 16.85 19.25 0
BD1205817 15.9 17.5 0
BD1205818 8.4 7.5 16.25
BD1205819 15.65 0 16.75
BD1205820 18.6 12 0
BD1205821 17.9 0 18.25
BD1205822 12.35 0 16
BD1205823 11.1 0 17.25
BD1205824 17.6 0 19.5
BD1205825 10.25 0 12
BD1205826 13.8 0 20
BD1205827 19.4 14 0
BD1205828 15.8 16.25 0
BD1205829 21.05 20.25 0
BD1205830 18.4 15.5 0
BD1205831 12.95 0 18.75
BD1205832 18.6 15.75 0
BD1205833 14.3 12.75 12
BD1205834 16.8 13.5 0
BD1205835 16.05 18 0
BD1205836 11 10 17.25
BD1205837 15.35 0 16.5
BD1205838 9.6 0 19
BD1205839 17.35 0 18.5
BD1205840 11.85 14.5 0
BD1205841 14 0 17.25
BD1205842 23.2 0 19.75
BD1205843 18.7 13 0
BD1205844 19.25 18.25 0
BD1205845 15.1 12.25 19.75
BD1205846 11.25 0 15.75
BD1205847 16.8 0 20.5
BD1205848 10.2 0 14.25
BD1205849 22.2 0 16.25
BD1205850 15.5 0 21.5
BD1205851 17.25 0 20.25
BD1205852 13.3 11 16.75
BD1205853 15.8 0 19.25
BD1205854 15.8 13.5 0
BD1205855 9.1 0 16.5
BD1205856 12.2 7.5 14.75
BD1205857 17.45 16.25 0
BD1205858 20.5 0 21.5
BD1205859 5.05 0 6.75
BD1205860 16.2 0 20
BD1205861 6.2 8.75 7
BD1205862 15.45 9.75 0
BD1205863 22.35 20.25 0
BD1205864 7.05 0 2.5
BD1205865 12.85 0 15
BD1205866 14.85 0 5.75
BD1205867 10.4 0 11.75
BD1205868 12.55 0 12.25
BD1205869 19.1 17.5 0
BD1205870 13.25 0 15.5
BD1205871 25.7 0 25
BD1205872 14.4 0 16.25
BD1205873 9.25 0 17
BD1205874 22.6 20.25 0
BD1205875 11.5 0 16.75
BD1205876 13.7 0 12.25
BD1205877 11.4 0 14.5
BD1205878 19.3 14.75 0
BD1205879 9.05 0 9.75
BD1205880 16.35 13.25 0
BD1205881 12.7 0 18.75
BD1205882 16.2 16 0
BD1205883 20.05 0 18.75
BD1205884 17.55 18.75 0
BD1205885 16.35 16.75 0
BD1205886 15.2 15.25 0
BD1205887 15.4 9.25 18
BD1205888 19.1 0 22.25
BD1205889 22.6 0 18.75
BD1205890 16.8 16.5 0
BD1205891 14.65 0 17.25
BD1205892 21.35 0 21.75
BD1205893 16.45 18.25 16
BD1205894 11.7 11 19.25
BD1205895 11.75 0 17.5
BD1205896 12.45 0 13.75
BD1205897 8.4 5.25 12.25
BD1205898 14.15 0 13.75
BD1205899 18.6 17.5 0
BD1205900 16.1 15.5 0
BD1205901 22.85 18.5 0
BD1205902 15.8 17.75 0
BD1205903 16.3 0 21.5
BD1205904 22 21.75 0
BD1205905 19.5 0 21.5
BD1205906 14.55 0 14.5
BD1205907 16.65 0 16
BD1205908 9.7 0 17.25
BD1205909 16.25 12.75 19.25
BD1205910 16.35 12.25 0
BD1205911 18.6 0 24
BD1205912 14.9 0 21.5
BD1205913 15.75 0 18
BD1205914 13.4 0 18.5
BD1205915 13.3 13 17
BD1205916 12.5 0 17.25
BD1205917 16.5 19 0
BD1205918 10.65 0 13.75
BD1205919 16.8 13.5 0
BD1205920 15.7 17.5 0
BD1205921 13.9 0 13.75
BD1205922 19.8 0 22
BD1205923 14.85 0 18.5
BD1205924 15.95 12.25 0
BD1205925 14.4 0 16.5
BD1205926 13.95 6 16
BD1205927 19.7 13.25 0
BD1205928 16.8 17.75 0
BD1205929 19.4 17.25 0
BD1205930 19.1 16.5 0
BD1205931 15.4 15.5 15.75
BD1205932 7.8 0 3.75
BD1205933 17.2 0 17.25
BD1205934 12.05 0 15.75
BD1205935 13.5 11 20.75
BD1205936 13.75 0 17
BD1205937 15.3 0 16
BD1205938 12.4 0 19.5
BD1205939 11.9 0 13.25
BD1205940 18.2 15.75 0
BD1205941 20.6 0 17.25
BD1205942 21.55 14.25 0
BD1205943 19.6 0 22
BD1205944 15.35 15 0
BD1205945 14.3 17.75 0
BD1205946 19.35 21.25 0
BD1205947 18.8 0 17.25
BD1205948 17 14.75 0
BD1205949 17.5 0 16.75
BD1205950 16.95 18.25 0
BD1205951 16.45 17.25 0
BD1205952 5.55 0 8.25
BD1205953 14.55 0 20.25
BD1205954 8.4 13.75 0
BD1205955 16.8 17.75 0
BD1205956 18.9 0 21.75
BD1205957 13.95 0 17.75
BD1205958 19.3 0 21.75
BD1205959 12.05 10.5 15
BD1205960 15.9 14.75 0
BD1205961 9.4 9 0
BD1205962 15 13.25 0
BD1205963 15.5 12.5 0
BD1205964 13.45 0 15.5
BD1205965 13.5 0 11.25
BD1205966 18.1 18.75 0
BD1205967 15.6 18 0
BD1205968 16.9 16.25 16
BD1205969 14 14 18.75
BD1205970 10.15 0 17.75
BD1205971 18.35 0 21.5
BD1205972 17.4 0 21
BD1205973 12.05 0 18.5
BD1205974 11.2 0 16.5
BD1205975 15.25 0 16
BD1205976 17.1 14.5 0
BD1205977 11.9 0 17.25
BD1205978 18.7 0 22
BD1205979 22.1 15.5 0
BD1205980 14.5 12 13.75
BD1205981 7 12.75 0
BD1205982 11.9 13.5 0
BD1205983 18.6 16 0
BD1205984 14.6 0 18
BD1205985 12.9 0 16
BD1205986 20.95 0 21.75
BD1205987 15.35 0 17
BD1205988 12.5 0 14.25
BD1205989 13.45 0 15.75
BD1205990 14.4 0 19
BD1205991 13.4 0 16.5
BD1205992 14.6 0 13
BD1205993 10 10 16
BD1205994 18.95 16.75 0
BD1205995 16.45 0 18.75
BD1205996 12.5 0 18
BD1205997 13.9 0 19
BD1205998 13.8 0 15
BD1205999 16.7 18.75 0
BD1206000 14.7 0 19.5
BD1206001 17.5 0 17.75
BD1206002 15.8 0 19.5
BD1206003 13.75 0 20.25
BD1206004 7.9 6.5 13.75
BD1206005 15.45 11.25 0
BD1206006 9.6 0 14.5
BD1206007 16.05 14.5 13
BD1206008 16.35 12 17.5
BD1206009 15 0 21
BD1206010 9.1 8 9.5
BD1206011 14.85 14.5 20.25
BD1206012 3.85 0 5.5
BD1206013 18.7 0 20
BD1206014 13.7 11.5 0
BD1206015 20.85 0 22.75
BD1206016 14.9 16.75 0
BD1206017 15.15 15.25 0
BD1206018 20.75 0 16
BD1206019 15.4 10.75 0
BD1206020 17.5 18.25 0
BD1206021 15.1 9.75 18
BD1206022 19.6 16.25 0
BD1206023 9.5 0 12
BD1206024 15.1 12.75 21
BD1206025 13.25 9.75 21.25
BD1206026 15.5 0 17.75
BD1206027 12.9 0 15.25
BD1206028 16.2 0 0
BD1206029 13.25 0 20.75
BD1206030 15.75 0 22.75
BD1206031 18.85 18 0
BD1206032 16.1 0 18.75
BD1206033 10.85 8.5 19.25
BD1206034 16.85 19.5 0
BD1206035 11.1 10 16.25
BD1206036 11.3 0 18.5
BD1206037 7.15 0 7.5
BD1206038 13.85 0 17
BD1206039 9.35 0 9.75
BD1206040 16 12.5 0
BD1206041 15.85 0 20
BD1206042 16.5 20.5 0
BD1206043 18.55 0 24
BD1206044 12.1 0 16.5
BD1206045 22.8 17.5 0
BD1206046 16.5 21.25 0
BD1206047 21.95 14.5 0
BD1206048 10.25 0 14
BD1206049 8.95 0 13.75
BD1206050 21.1 17.75 0
BD1206051 14.65 17.25 0
BD1206052 18.65 17.5 14.75
BD1206053 16.65 16 0
BD1206054 2.6 0 3.5
BD1206055 15.15 0 17.5
BD1206056 14.15 0 21
BD1206057 17.45 17.75 0
BD1206058 16.7 16 0
BD1206059 17 13.25 0
BD1206060 19.5 0 17.25
BD1206061 6.25 0 11.25
BD1206062 12.5 0 16.25
BD1206063 14.3 0 17
BD1206064 13.95 8 14.25
BD1206065 12.85 0 13
BD1206066 12.1 9.75 12.25
BD1206067 17.45 0 14.5
BD1206068 14.4 0 19.25
BD1206069 14.25 0 16.25
BD1206070 12.75 0 14.5
BD1206071 15.1 19.75 0
BD1206072 16.25 0 17.25
BD1206073 15.75 0 18
BD1206074 18.35 16.75 0
BD1206075 15.35 0 21.5
BD1206076 11.9 11.75 0
BD1206077 17.5 0 19.75
BD1206078 15.55 12.75 0
BD1206079 19.3 0 19.25
BD1206080 13.8 0 18.5
BD1206081 14.25 18 0
BD1206082 20.55 17.25 0
BD1206083 16.35 13.75 0
BD1206084 9.2 0 8.75
BD1206085 12.55 0 16.5
BD1206086 10.7 0 8.25
BD1206087 13.25 0 13.5
BD1206088 21.8 0 23.75
BD1206089 13.6 0 15
BD1206090 15.8 16.25 0
BD1206091 19 0 22
BD1206092 16.3 9 16
BD1206093 16.55 11.25 16.75
BD1206094 15.9 16 0
BD1206095 11.7 0 20.75
BD1206096 7.3 0 9.5
BD1206097 15.9 15.5 19
BD1206098 14.25 0 23.5
BD1206099 16 16.25 0
BD1206100 18.5 0 18
BD1206101 20.3 20.75 0
BD1206102 14.25 0 16.75
BD1206103 18.3 0 20.5
BD1206104 11.9 0 18
BD1206105 14.1 0 15.5
BD1206106 19 20 0
BD1206107 12.25 0 18
BD1206108 13.55 0 15.25
BD1206109 9.9 0 15.25
BD1206110 8.6 8.75 17
BD1206111 13.8 0 17.5
BD1206112 11.95 0 16.25
BD1206113 6.2 6.75 13.75
BD1206114 11.3 0 15
BD1206115 14.2 0 13.25
BD1206116 17.4 0 18
BD1206117 12.45 0 19
BD1206118 19.4 0 20.25
BD1206119 11.05 0 11.75
BD1206120 17 13.25 0
BD1206121 18.2 0 18
BD1206122 16.8 0 17.25
BD1206123 11.65 9.75 17.5
BD1206124 20.2 0 18.25
BD1206125 16 0 19.5
BD1206126 13 0 22.5
BD1206127 8.1 0 16.5
BD1206128 21.2 20.75 0
BD1206129 18.25 17.5 0
BD1206130 16.8 0 21
BD1206131 14.2 13.75 0
BD1206132 16.5 15.25 0
BD1206133 7.05 0 10.25
BD1206134 15 0 15.5
BD1206135 12.9 15.25 0
BD1206136 22.75 0 26.75
BD1206137 14.95 0 16.5
BD1206138 11.6 0 15.75
BD1206139 18.75 17.5 0
BD1206140 14.5 11.75 14.75
BD1206141 16.5 0 22.25
BD1206142 14.05 15 0
BD1206143 17.15 0 24
BD1206144 18.1 0 18
BD1206145 10.2 0 16.75
BD1206146 17.05 10.5 0
BD1206147 16.05 0 20.5
BD1206148 20.1 19.5 0
BD1206149 18.35 19.75 0
BD1206150 22.15 20.25 0
BD1206151 13.55 9.25 13.75
BD1206152 15 0 19.75
BD1206153 11.65 0 17.25
BD1206154 11.4 0 15.75
BD1206155 15.45 9 15.25
BD1206156 14.4 13.5 16.75
BD1206157 14.85 0 14.5
BD1206158 19.15 0 19.25
BD1206159 10.7 6.75 15.5
BD1206160 17.6 16.5 0
BD1206161 18.25 19.5 0
BD1206162 17.75 0 17.5
BD1206163 17.9 18.75 0
BD1206164 22.4 16.25 0
BD1206165 19.9 0 20.75
BD1206166 8.85 0 14
BD1206167 23.25 20.25 0
BD1206168 14.45 14 0
BD1206169 18.85 15.5 0
BD1206170 14 0 17.25
BD1206171 18.7 0 20.5
BD1206172 24.7 22.25 0
BD1206173 13.5 0 20
BD1206174 12.5 11.25 0
BD1206175 16.75 0 19.75
BD1206176 14.1 15.25 0
BD1206177 16.7 15.25 0
BD1206178 10.8 0 13.5
BD1206179 10.6 0 11.25
BD1206180 12.1 0 22.5
BD1206181 13.5 0 19.5
BD1206182 20.5 17.5 0
BD1206183 14.8 0 17
BD1206184 13.05 0 22.25
BD1206185 11.75 9.5 19.25
BD1206186 17.5 0 20
BD1206187 11.4 10 0
BD1206188 12.7 0 15
BD1206189 10.15 0 14.75
BD1206190 17.9 0 20
BD1206191 15.25 0 16.75
BD1206192 8.4 0 11.5
BD1206193 18.4 0 20.75
BD1206194 14.9 0 19
BD1206195 17.9 17.75 0
BD1206196 18.2 0 19.75
BD1206197 20.8 19.25 0
BD1206198 16.85 17.75 0
BD1206199 16.65 11.25 0
BD1206200 13.35 13.75 0
BD1206201 15.6 0 19.5
BD1206202 13 0 15.75
BD1206203 7.45 0 12
BD1206204 20.2 15 0
BD1206205 10.35 0 16.75
BD1206206 15.7 0 14.5
BD1206207 15 0 20
BD1206208 6.6 9.75 0
BD1206209 13.9 10.5 20.5
BD1206210 19.55 18.25 0
BD1206211 13.35 0 21
BD1206212 18 17.75 0
BD1206213 21.4 17.25 0
BD1206214 6.2 12.25 0
BD1206215 10.05 0 15
BD1206216 21.2 19.25 0
BD1206217 12.95 12 14.5
BD1206218 15.8 8 0
BD1206219 18.25 17.25 0
BD1206220 16 15.25 17.75
BD1206221 12.95 0 20.25
BD1206222 16.25 0 17.75
BD1206223 16.5 0 17.25
BD1206224 14.7 0 19.75
BD1206225 14.25 0 19.25
BD1206226 18.75 18.75 0
BD1206227 12.65 8 17.25
BD1206228 16.2 0 16.25
BD1206229 10.1 0 13.5
BD1206230 20.4 0 27
BD1206231 12.55 0 14
BD1206232 18.25 12.5 0
BD1206233 11.65 0 17
BD1206234 6.75 8.75 10.25
BD1206235 11.6 0 16.75
BD1206236 13.3 9.5 15.25
BD1206237 12.95 0 17.5
BD1206238 20.85 16 0
BD1206239 19 0 20.5
BD1206240 14.3 0 19
BD1206241 17.5 14.5 0
BD1206242 14.3 0 17.75
BD1206243 8.6 0 13
BD1206244 8.75 0 12.5
BD1206245 17.85 0 17.25
BD1206246 19.6 18.25 0
BD1206247 16 0 22.5
BD1206248 11.55 0 10.5
BD1206249 15.6 16.25 0
BD1206250 10.45 8.75 18.75
BD1206251 7.45 0 14.5
BD1206252 19.35 21.75 0
BD1206253 15.8 21.25 0
BD1206254 15.4 12.75 0
BD1206255 16.05 19.75 0
BD1206256 16.95 0 21.75
BD1206257 15.65 13 0
BD1206258 14.45 0 18.25
BD1206259 16.6 15.25 0
BD1206260 9.9 0 13.5
BD1206261 18.15 17 0
BD1206262 18.6 0 17
BD1206263 19.65 0 25
BD1206264 21.8 0 18.5
BD1206265 12.8 0 14
BD1206266 16.1 13.25 0
BD1206267 16 0 21.25
BD1206268 11.65 0 18
BD1206269 16.1 18.75 0
BD1206270 19.2 19 0
BD1206271 15.1 0 18
BD1206272 22 18.5 0
BD1206273 7.75 0 8.25
BD1206274 9.15 0 17.25
BD1206275 12.45 8.25 15.75
BD1206276 17.45 15.75 0
BD1206277 19.9 19 0
BD1206278 15.1 13.25 19
BD1206279 9.7 0 12.5
BD1206280 13.1 8.75 14.5
BD1206281 17.05 15 0
BD1206282 14.6 11.5 0
BD1206283 12.3 0 17.25
BD1206284 16.6 0 20
BD1206285 17.1 17.5 0
BD1206286 13.35 0 16.5
BD1206287 16.3 0 18.5
BD1206288 17.25 0 18.5
BD1206289 21.35 15.5 20.25
BD1206290 17.8 16.5 0
BD1206291 15.2 10.75 16.75
BD1206292 13.1 0 15.75
BD1206293 7.1 0 8.5
BD1206294 12 0 17.75
BD1206295 14 0 15
BD1206296 15.9 11.75 16.25
BD1206297 22.2 16.25 0
BD1206298 17 14 0
BD1206299 13.45 0 19
BD1206300 20.75 19.25 0
BD1206301 15.2 15.5 0
BD1206302 18.85 15.25 0
BD1206303 14.75 0 18.5
BD1206304 16.5 16.75 18.75
BD1206305 21.25 21 0
BD1206306 5.1 0 8.25
BD1206307 19.45 20.75 0
BD1206308 10 0 12.25
BD1206309 13 0 21.5
BD1206310 15.9 19.25 0
BD1206311 17.85 16 0
BD1206312 12.8 0 18.75
BD1206313 12.9 0 21.5
BD1206314 12.55 0 15
BD1206315 12.2 0 12
BD1206316 18.15 0 20.5
BD1206317 16 14.75 12.75
BD1206318 12.7 0 15
BD1206319 17.6 18.75 0
BD1206320 17.4 14.5 0
BD1206321 9.75 0 13.5
BD1206322 5 12.5 0
BD1206323 21.5 0 16.5
BD1206324 18.7 19.25 0
BD1206325 6.2 10.75 0
BD1206326 11.4 0 13.75
BD1206327 16.6 0 16.75
BD1206328 13.75 12.5 0
BD1206329 15.8 16.25 0
BD1206330 17.35 0 15.25
BD1206331 14.2 15.75 0
BD1206332 16.2 13.75 0
BD1206333 17.95 18.75 0
BD1206334 11.4 0 17
BD1206335 12.7 0 19.5
BD1206336 16.4 15.5 20.5
BD1206337 19.25 18.25 0
BD1206338 19 18 0
BD1206339 20.35 18 0
BD1206340 16 12.75 21.25
BD1206341 17.1 0 18.75
BD1206342 11.6 0 12.5
BD1206343 14.1 0 19.5
BD1206344 13 9.75 14.25
BD1206345 14.25 16.5 0
BD1206346 16.4 0 19.25
BD1206347 20.25 0 23
BD1206348 15.7 13.75 13.75
BD1206349 12.25 6.75 13.25
BD1206350 16.85 15.75 0
BD1206351 15.65 17 0
BD1206352 14.15 11.75 11
BD1206353 14.3 8.5 17.75
BD1206354 10.5 0 13.5
BD1206355 14.15 0 21.75
BD1206356 19.1 18 0
BD1206357 21.15 15 0
BD1206358 14.85 10.75 16.75
BD1206359 15.1 0 16.75
BD1206360 20.7 15.25 0
BD1206361 20.5 12.25 0
BD1206362 5.2 2.75 0
BD1206363 17.05 16.75 0
BD1206364 14.9 0 16.75
BD1206365 8.85 0 14
BD1206366 21.25 19 0
BD1206367 12.25 0 17.75
BD1206368 11.3 8.75 17.5
BD1206369 15.9 12.5 0
BD1206370 13.45 0 17.25
BD1206371 15.15 0 15.5
BD1206372 11.8 7.75 15.75
BD1206373 16.9 11.25 20.75
BD1206374 17.45 20.5 0
BD1206375 16.1 16.5 0
BD1206376 20.05 0 22.25
BD1206377 13.2 0 19
BD1206378 13.5 0 18.75
BD1206379 18.9 0 21.75
BD1206380 15.55 14 0
BD1206381 17.95 19.75 0
BD1206382 16.6 17.25 0
BD1206383 17.5 0 19.5
BD1206384 12.35 0 19.75
BD1206385 19.8 13.5 0
BD1206386 15.7 14.75 0
BD1206387 15.7 0 20.5
BD1206388 11.65 11.5 16.5
BD1206389 11.65 0 17.75
BD1206390 13 7 17
BD1206391 15.6 8.75 17.25
BD1206392 9.85 10.75 13
BD1206393 16.2 12.75 0
BD1206394 12.6 0 16.75
BD1206395 16 0 18
BD1206396 17.85 14.5 19.25
BD1206397 13.5 0 14
BD1206398 19.65 14.5 17.25
BD1206399 14.2 0 17
BD1206400 15.65 0 24
BD1206401 20.2 15 0
BD1206402 10.6 3.75 0
BD1206403 16.8 15 0
BD1206404 17.55 0 18
BD1206405 18.35 18.5 0
BD1206406 12.15 9.25 17
BD1206407 11.25 0 16.5
BD1206408 14.65 13.75 17.75
BD1206409 12.7 0 17.75
BD1206410 12.7 0 20.25
BD1206411 16.8 0 19.5
BD1206412 14.25 0 19.5
BD1206413 19.25 18.75 0
BD1206414 19.2 14.75 0
BD1206415 14.4 0 14.25
BD1206416 15.2 0 18
BD1206417 13.15 0 16.75
BD1206418 16.85 0 23
BD1206419 12.4 10.5 17.75
BD1206420 14.7 0 15.25
BD1206421 16.45 15.5 0
BD1206422 13.85 0 20.75
BD1206423 20.95 21.25 0
BD1206424 8.75 0 15.75
BD1206425 13.35 8.25 12.5
BD1206426 19.65 20.25 0
BD1206427 16.85 17.25 0
BD1206428 15 9.5 16.75
BD1206429 15.25 0 20.75
BD1206430 15.1 0 23
BD1206431 15.35 8.75 14
BD1206432 12.35 8.5 12.75
BD1206433 14.7 0 24.75
BD1206434 14.35 12.5 12.25
BD1206435 15.75 0 16.25
BD1206436 11.55 0 12.5
BD1206437 14 10.25 17
BD1206438 19.85 18.5 0
BD1206439 7 0 13.75
BD1206440 13.6 12.75 14.5
BD1206441 16.85 0 20.75
BD1206442 9.9 6.5 10.5
BD1206443 15.3 0 15.5
BD1206444 19.5 19.75 0
BD1206445 12.2 0 18.75
BD1206446 22.55 17.5 0
BD1206447 15.6 0 17.25
BD1206448 9.9 0 16.75
BD1206449 15.7 0 16.75
BD1206450 16.15 0 19.25
BD1206451 22.7 17.75 0
BD1206452 14.05 0 16
BD1206453 21.1 0 17.75
BD1206454 17 0 19.25
BD1206455 15.15 15.5 0
BD1206456 17.95 0 20.25
BD1206457 15.9 0 16.75
BD1206458 17.2 12 0
BD1206459 12.2 0 16.75
BD1206460 14.65 0 18.75
BD1206461 10.8 0 18.5
BD1206462 10.4 0 17.25
BD1206463 17.35 17.75 0
BD1206464 14.9 15 0
BD1206465 16.85 12.75 0
BD1206466 15.3 10.75 18.25
BD1206467 5.2 13 0
BD1206468 10.5 0 13.75
BD1206469 18.5 0 21.5
BD1206470 8.65 0 18.5
BD1206471 16.9 15.75 0
BD1206472 16.4 0 20
BD1206473 15.8 0 16.5
BD1206474 20.8 0 19.5
BD1206475 15.15 10.75 15.25
BD1206476 21.35 18 0
BD1206477 16.8 0 17
BD1206478 11.6 0 16.5
BD1206479 14.4 0 17.5
BD1206480 10.5 0 18.75
BD1206481 15.2 0 16.25
BD1206482 9.3 0 11.5
BD1206483 16.55 0 23.25
BD1206484 14.85 12.25 0
BD1206485 21.3 16.25 0
BD1206486 15.45 0 15
BD1206487 16.3 15.5 14.75
BD1206488 15.75 0 21
BD1206489 20.4 17.25 0
BD1206490 8 7.5 13.75
BD1206491 13.65 12 0
BD1206492 14.05 0 14.25
BD1206493 14.95 11.5 0
BD1206494 10.05 0 15.75
BD1206495 18.1 17 0
BD1206496 17.7 0 20.25
BD1206497 16.5 0 17.25
BD1206498 19.7 11.5 20
BD1206499 17.3 11.25 0
BD1206500 13.35 13.75 0
BD1206501 15.5 0 18.75
BD1206502 7.75 0 15.75
BD1206503 18 0 19.5
BD1206504 11.95 0 14
BD1206505 12.75 0 18
BD1206506 16.05 0 16.75
BD1206507 19.6 17.75 0
BD1206508 17.05 14.5 0
BD1206509 13 10 18.5
BD1206510 10.5 0 18.5
BD1206511 12.5 0 17.25
BD1206512 15.65 0 17.25
BD1206513 15.25 11.5 18
BD1206514 21.2 14.25 0
BD1206515 11.45 0 14
BD1206516 16.15 12.75 15.75
BD1206517 21.8 20.5 0
BD1206518 13.05 0 21.5
BD1206519 16.5 0 19.25
BD1206520 13.35 0 16.75
BD1206521 14.2 0 19
BD1206522 11.75 0 15
BD1206523 16.65 0 27.75
BD1206524 13.85 0 20.5
BD1206525 11.6 0 17.25
BD1206526 13.3 12 18
BD1206527 11.35 9 17.5
BD1206528 12.05 0 14
BD1206529 11.25 0 17.25
BD1206530 16.05 17 22.25
BD1206531 12.9 0 19.5
BD1206532 10.9 7 13.5
BD1206533 17.3 19.75 0
BD1206534 20.25 12.75 20.5
BD1206535 13.1 13 0
BD1206536 10.95 0 15
BD1206537 14.65 10.5 0
BD1206538 9.95 0 15.75
BD1206539 20 21.75 0
BD1206540 10.3 0 15
BD1206541 17.55 15 0
BD1206542 21.9 19.5 0
BD1206543 17.1 0 23.5
BD1206544 20.35 19.75 0
BD1206545 10.45 10 13.5
BD1206546 14.1 0 17.5
BD1206547 13.25 0 19.5
BD1206548 21.75 0 19.25
BD1206549 18.6 16.75 0
BD1206550 14.6 0 18.25
BD1206551 14.25 13.75 0
BD1206552 13.7 0 16.25
BD1206553 11.35 0 14.25
BD1206554 15.45 0 17.25
BD1206555 10.9 0 12.25
BD1206556 14.8 15.75 0
BD1206557 12.6 10.25 19
BD1206558 19.3 15.25 0
BD1206559 17.8 18.25 0
BD1206560 16.25 0 21
BD1206561 9.7 0 15.5
BD1206562 9.1 0 11.25
BD1206563 19.25 13.75 0
BD1206564 14.95 0 21.75
BD1206565 13.15 0 22.25
BD1206566 10.9 0 15.5
BD1206567 12.45 0 15.5
BD1206568 15.15 15 15.5
BD1206569 20 13.5 0
BD1206570 15.2 0 19.75
BD1206571 15.05 0 15.5
BD1206572 17.6 18.75 0
BD1206573 16.4 19 0
BD1206574 15.9 16.5 17
BD1206575 21.8 16.5 0
BD1206576 13.5 7 18.5
BD1206577 21.75 19.75 0
BD1206578 20.6 17 0
BD1206579 18.8 19.25 0
BD1206580 14.8 0 20.5
BD1206581 17.6 0 18
BD1206582 10.6 6.5 16.25
BD1206583 13.65 0 19.5
BD1206584 14.35 12.5 0
BD1206585 9.05 0 16.75
BD1206586 16 0 17.25
BD1206587 17.4 17.75 0
BD1206588 11 0 6.25
BD1206589 23.4 17.75 0
BD1206590 15.5 0 20
BD1206591 16.2 15.5 0
BD1206592 14.7 0 20.75
BD1206593 18.1 0 18.5
BD1206594 10.95 0 15.25
BD1206595 13.25 9 15.25
BD1206596 14.45 0 22.75
BD1206597 15.6 0 19.75
BD1206598 13.3 0 17.5
BD1206599 14.6 0 21
BD1206600 21.05 15.5 0
BD1206601 23.55 19.75 0
BD1206602 15.75 0 23.5
BD1206603 16 0 17
BD1206604 9.3 0 12.25
BD1206605 12.4 10.25 20.25
BD1206606 14.75 0 17.5
BD1206607 15.75 0 17.25
BD1206608 19.2 0 21.75
BD1206609 11.65 9.25 16.5
BD1206610 15.2 0 20
BD1206611 9.15 0 10.75
BD1206612 10.9 10.25 12.25
